id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes
SOAR-FEATURE-MANUAL-ORDER,Manual order execution,feature,verified,fullstack,manual-orders,manual-order,"Manual PAPER/LIVE order context placement validation lifecycle cancel and close mapping.",docs/architecture/traceability-matrix.md,docs/modules/api-orders.md;docs/architecture/06_execution-lifecycle.md,,SOAR-HOOK-MANUAL-ORDER-CONTROLLER;SOAR-API-MANUAL-CONTEXT;SOAR-API-ORDER-OPEN;SOAR-SERVICE-ORDERS;SOAR-DB-ORDER,SOAR-FEATURE-DASHBOARD-RUNTIME;SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-FEATURE-DASHBOARD-RUNTIME,SOAR-HOOK-MANUAL-ORDER-CONTROLLER,SOAR-API-MANUAL-CONTEXT;SOAR-API-ORDER-OPEN,SOAR-DB-ORDER;SOAR-DB-POSITION;SOAR-DB-TRADE,SOAR-TEST-MANUAL-ORDER,SOAR-DOC-EXECUTION-LIFECYCLE,,critical,95,2026-05-23,verified_local,"LIVE mutation remains approval-gated even when local implementation is verified."
SOAR-API-MANUAL-CONTEXT,GET /dashboard/orders/manual-context,api_route,verified,backend,api-orders,manual-order,"Authenticated manual-order context endpoint with market rules price reference and execution metadata.",apps/api/src/modules/orders/orders.routes.ts,apps/api/src/modules/orders/orders.manualContext.service.ts,SOAR-FEATURE-MANUAL-ORDER,,SOAR-SERVICE-ORDERS;SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-HOOK-MANUAL-ORDER-CONTROLLER,,SOAR-API-ORDER-OPEN,SOAR-DB-BOT;SOAR-DB-WALLET,SOAR-TEST-MANUAL-ORDER,SOAR-DOC-API-ORDERS,,critical,100,2026-05-23,verified,"Gate.io contract-size route proof is mapped through this node."
SOAR-API-ORDER-OPEN,POST /dashboard/orders/open,api_route,verified,backend,api-orders,manual-order,"Authenticated manual order placement endpoint with risk and entitlement guards.",apps/api/src/modules/orders/orders.routes.ts,apps/api/src/modules/orders/orders.service.ts;apps/api/src/modules/engine/preTrade.service.ts,SOAR-FEATURE-MANUAL-ORDER,,SOAR-SERVICE-ORDERS;SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-HOOK-MANUAL-ORDER-CONTROLLER,,SOAR-SERVICE-ORDERS,SOAR-DB-ORDER;SOAR-DB-POSITION,SOAR-TEST-MANUAL-ORDER,SOAR-DOC-API-ORDERS,,critical,95,2026-05-23,verified_local,"Production LIVE use still requires explicit operator approval."
SOAR-SERVICE-ORDERS,Orders service,service,verified,backend,api-orders,manual-order,"Order command and read service for manual context open cancel close and lifecycle behavior.",apps/api/src/modules/orders/orders.service.ts,apps/api/src/modules/orders/orders.manualContext.service.ts;apps/api/src/modules/orders/orders.lifecycle.service.ts,SOAR-FEATURE-MANUAL-ORDER,,SOAR-FEATURE-EXCHANGE-ADAPTER;SOAR-DB-ORDER,SOAR-API-MANUAL-CONTEXT;SOAR-API-ORDER-OPEN,,SOAR-API-MANUAL-CONTEXT;SOAR-API-ORDER-OPEN,SOAR-DB-ORDER;SOAR-DB-POSITION;SOAR-DB-TRADE,SOAR-TEST-MANUAL-ORDER,SOAR-DOC-API-ORDERS,,critical,95,2026-05-23,verified_local,"Includes submitted-close dedupe truth repair evidence."
SOAR-FEATURE-EXCHANGE-ADAPTER,Exchange adapter boundary,feature,verified,backend,exchange,exchange-adapter,"Exchange-owned public authenticated and live-adapter capability boundary for Binance and Gate.io scope.",docs/architecture/reference/exchange-access-ownership-matrix.md,docs/modules/api-exchange.md,,SOAR-SERVICE-EXCHANGE-REGISTRY,SOAR-DOC-EXCHANGE-OWNERSHIP,SOAR-FEATURE-MANUAL-ORDER;SOAR-FEATURE-RUNTIME-DCA-PNL,,SOAR-SERVICE-EXCHANGE-REGISTRY,,SOAR-TEST-EXCHANGE-ADAPTER,SOAR-DOC-EXCHANGE-OWNERSHIP,,critical,95,2026-05-23,verified_local,"Exact operation support remains evidence-bound by exchange market type and operation."
SOAR-SERVICE-EXCHANGE-REGISTRY,Exchange registry and connectors,service,verified,backend,exchange,exchange-adapter,"Exchange connector registry and operation capability resolution.",apps/api/src/modules/exchange,apps/api/src/modules/exchange/exchangeAdapterRegistry.service.ts,SOAR-FEATURE-EXCHANGE-ADAPTER,,SOAR-DOC-EXCHANGE-OWNERSHIP,SOAR-SERVICE-ORDERS;SOAR-FEATURE-RUNTIME-DCA-PNL,,SOAR-SERVICE-ORDERS,,SOAR-TEST-EXCHANGE-ADAPTER,SOAR-DOC-EXCHANGE-OWNERSHIP,,critical,95,2026-05-23,verified_local,"Directory node until individual connector backfill is complete."
SOAR-FEATURE-RUNTIME-DCA-PNL,Runtime DCA exchange PnL threshold,feature,verified,backend,bot-runtime,runtime-dca-pnl,"Runtime automation evaluates DCA thresholds against exchange PnL and margin truth when available.",docs/architecture/reference/position-management-pnl-lifecycle-contract.md,apps/api/src/modules/engine/runtimePositionAutomation.helpers.ts,,SOAR-SERVICE-RUNTIME-AUTOMATION,SOAR-FEATURE-EXCHANGE-ADAPTER;SOAR-DB-POSITION,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-API-BOT-RUNTIME-POSITIONS,SOAR-DB-POSITION,SOAR-TEST-RUNTIME-DCA-PNL,SOAR-DOC-POSITION-PNL-LIFECYCLE,,critical,100,2026-05-23,verified_local,"Production readback remains protected-auth scope."
SOAR-SERVICE-RUNTIME-AUTOMATION,Runtime position automation,service,verified,backend,bot-runtime,runtime-dca-pnl,"Position management automation helper and runtime decision path for DCA TP SL TTP and TSL thresholds.",apps/api/src/modules/engine/runtimePositionAutomation.helpers.ts,apps/api/src/modules/engine/runtimePositionAutomation.service.ts,SOAR-FEATURE-RUNTIME-DCA-PNL,,SOAR-DB-POSITION;SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-API-BOT-RUNTIME-POSITIONS,SOAR-DB-POSITION,SOAR-TEST-RUNTIME-DCA-PNL,SOAR-DOC-POSITION-PNL-LIFECYCLE,,critical,100,2026-05-23,verified_local,"Seed node for deeper runtime execution-chain backfill."
SOAR-API-BOT-RUNTIME-POSITIONS,GET bot runtime positions,api_route,partially_verified,backend,api-bots,dashboard-runtime,"Runtime positions read endpoints consumed by dashboard and bot monitoring views.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/runtimeSessionPositionsRead.service.ts;apps/api/src/modules/bots/runtimeSessionPositionsRead.repository.ts,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-DB-RUNTIME-SESSION;SOAR-DB-POSITION,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-API-BOT-RUNTIME-POSITIONS,SOAR-DB-RUNTIME-SESSION;SOAR-DB-POSITION,SOAR-TEST-DASHBOARD-RUNTIME,SOAR-DOC-API-BOTS,,high,85,2026-05-23,partially_verified,"Route-family node until route-level backfill enumerates exact endpoints."
SOAR-DB-RUNTIME-SESSION,BotRuntimeSession model,database_model,verified,data,bot-runtime,dashboard-runtime,"Runtime session model for bot execution state and monitoring readbacks.",apps/api/prisma/schema.prisma,,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-DB-BOT,SOAR-API-BOT-RUNTIME-POSITIONS,,,SOAR-DB-RUNTIME-SESSION,SOAR-TEST-DASHBOARD-RUNTIME,SOAR-DOC-DATA-MODEL,,high,95,2026-05-23,verified_local,"Production freshness depends on protected runtime readback."
SOAR-DB-POSITION,Position model,database_model,verified,data,positions,positions,"Position model used by runtime automation dashboard readbacks manual close and reconciliation.",apps/api/prisma/schema.prisma,,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-DB-BOT;SOAR-DB-WALLET,SOAR-FEATURE-RUNTIME-DCA-PNL;SOAR-FEATURE-MANUAL-ORDER,,,SOAR-DB-POSITION,SOAR-TEST-RUNTIME-DCA-PNL;SOAR-TEST-MANUAL-ORDER,SOAR-DOC-DATA-MODEL,,critical,95,2026-05-23,verified_local,"Live mutation proof remains approval-gated."
SOAR-DB-ORDER,Order model,database_model,verified,data,orders,manual-order,"Order model for manual runtime and exchange lifecycle state.",apps/api/prisma/schema.prisma,,SOAR-FEATURE-MANUAL-ORDER,,SOAR-DB-BOT;SOAR-DB-WALLET,SOAR-SERVICE-ORDERS,,,SOAR-DB-ORDER,SOAR-TEST-MANUAL-ORDER,SOAR-DOC-DATA-MODEL,,critical,95,2026-05-23,verified_local,"Submitted vs closed lifecycle truth is part of current evidence."
SOAR-DB-TRADE,Trade model,database_model,verified,data,reports,manual-order,"Trade model for realized trading history and reports.",apps/api/prisma/schema.prisma,,SOAR-FEATURE-MANUAL-ORDER,,SOAR-DB-ORDER,SOAR-SERVICE-ORDERS,,,SOAR-DB-TRADE,SOAR-TEST-MANUAL-ORDER,SOAR-DOC-DATA-MODEL,,high,90,2026-05-21,verified,"ExecutionMode snapshot is tracked in requirement matrix."
SOAR-DB-BOT,Bot model,database_model,verified,data,bots,dashboard-runtime,"Bot configuration and ownership model used by runtime dashboard orders and strategies.",apps/api/prisma/schema.prisma,,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-DB-WALLET,SOAR-API-BOT-RUNTIME-POSITIONS;SOAR-API-MANUAL-CONTEXT,,,SOAR-DB-BOT,SOAR-TEST-DASHBOARD-RUNTIME,SOAR-DOC-DATA-MODEL,,high,95,2026-05-23,verified_local,"Backfill should split bot strategy and market-group child records."
SOAR-DB-WALLET,Wallet model,database_model,verified,data,wallets,manual-order,"Wallet model for PAPER LIVE account context allocation and order guards.",apps/api/prisma/schema.prisma,,SOAR-FEATURE-MANUAL-ORDER,,SOAR-DB-USER,SOAR-API-MANUAL-CONTEXT;SOAR-API-ORDER-OPEN,,,SOAR-DB-WALLET,SOAR-TEST-MANUAL-ORDER,SOAR-DOC-DATA-MODEL,,critical,95,2026-05-23,verified_local,"LIVE wallet action proof is separated from local implementation proof."
SOAR-TEST-AUTH-SESSION,Auth session tests,test,verified,testing,auth,auth-session,"Focused API and Web auth/session tests plus production stale-token proof.",docs/testing/testing-memory.md,history/evidence/prod-auth-session-browser-proof-84711599-2026-05-14.md,SOAR-FEATURE-AUTH-SESSION,,SOAR-FEATURE-AUTH-SESSION,SOAR-FEATURE-AUTH-SESSION,,,SOAR-DB-USER,,SOAR-DOC-API-AUTH;SOAR-DOC-WEB-AUTH,,high,100,2026-05-14,verified,"Exact files are recorded in historical evidence."
SOAR-TEST-DASHBOARD-RUNTIME,Dashboard runtime tests,test,partially_verified,testing,dashboard-runtime,dashboard-runtime,"Focused dashboard runtime component and runtime read-model tests.",apps/web/src/features/dashboard-home/components/HomeLiveWidgets.runtime-table-audit.test.tsx,apps/web/src/features/dashboard-home/components/HomeLiveWidgets.test.tsx;apps/api/src/modules/bots,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-FEATURE-DASHBOARD-RUNTIME,SOAR-FEATURE-DASHBOARD-RUNTIME,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-API-BOT-RUNTIME-POSITIONS,SOAR-DB-RUNTIME-SESSION,,SOAR-DOC-WEB-DASHBOARD-HOME,,high,85,2026-05-23,partially_verified,"Needs fresh authenticated browser journey after public reachability is restored."
SOAR-TEST-MANUAL-ORDER,Manual order tests,test,verified,testing,manual-orders,manual-order,"Manual order service route context and lifecycle tests including Gate.io contract-size proof.",apps/api/src/modules/orders/orders.manualContext.contractSize.service.test.ts,apps/api/src/modules/orders/orders-positions.e2e.test.ts;apps/web/src/features/dashboard-home/components/HomeLiveWidgets.manual-order.test.tsx,SOAR-FEATURE-MANUAL-ORDER,,SOAR-FEATURE-MANUAL-ORDER,SOAR-FEATURE-MANUAL-ORDER,SOAR-HOOK-MANUAL-ORDER-CONTROLLER,SOAR-API-MANUAL-CONTEXT;SOAR-API-ORDER-OPEN,SOAR-DB-ORDER;SOAR-DB-POSITION,,SOAR-DOC-API-ORDERS,,critical,95,2026-05-23,verified_local,"LIVE mutation remains approval-gated."
SOAR-TEST-EXCHANGE-ADAPTER,Exchange adapter tests,test,verified,testing,exchange,exchange-adapter,"Exchange capability registry and boundary tests.",docs/testing/testing-memory.md,history/audits/exchange-capability-truth-audit-2026-05-19-task.md,SOAR-FEATURE-EXCHANGE-ADAPTER,,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-FEATURE-EXCHANGE-ADAPTER,,SOAR-SERVICE-EXCHANGE-REGISTRY,,,SOAR-DOC-EXCHANGE-OWNERSHIP,,critical,95,2026-05-19,verified,"Exact operation support matrix should be linked during full backfill."
SOAR-TEST-RUNTIME-DCA-PNL,Runtime DCA exchange PnL tests,test,verified,testing,bot-runtime,runtime-dca-pnl,"Regression proving exchange PnL threshold truth for DCA automation.",apps/api/src/modules/engine/runtimePositionAutomation.exchangePnl.test.ts,apps/api/src/modules/engine/positionManagement.service.test.ts,SOAR-FEATURE-RUNTIME-DCA-PNL,,SOAR-FEATURE-RUNTIME-DCA-PNL,SOAR-FEATURE-RUNTIME-DCA-PNL,,SOAR-SERVICE-RUNTIME-AUTOMATION,SOAR-DB-POSITION,,SOAR-DOC-POSITION-PNL-LIFECYCLE,,critical,100,2026-05-23,verified_local,"Production readback is separate."
SOAR-DOC-TRACEABILITY,Traceability matrix,documentation,implemented,documentation,architecture,architecture-map,"Current feature traceability matrix and predecessor to graph registry.",docs/architecture/traceability-matrix.md,,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,SOAR-DOC-CODEBASE-MAP,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,,,,,high,75,2026-05-24,implemented_not_verified,"Will be complemented by CSV graph records."
SOAR-DOC-CODEBASE-MAP,Codebase map,documentation,implemented,documentation,architecture,architecture-map,"Repository-grounded map of implementation surfaces.",docs/architecture/codebase-map.md,,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,,,,,high,75,2026-05-24,implemented_not_verified,"Used as seed source for nodes."
SOAR-DOC-API-AUTH,API auth module doc,documentation,verified,documentation,api-auth,auth-session,"Implementation-facing auth module documentation.",docs/modules/api-auth.md,,SOAR-FEATURE-AUTH-SESSION,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-AUTH-SESSION,,,,,,medium,100,2026-05-14,verified,"Module doc node."
SOAR-DOC-WEB-AUTH,Web auth module doc,documentation,verified,documentation,web-auth,auth-session,"Implementation-facing web auth module documentation.",docs/modules/web-auth.md,,SOAR-FEATURE-AUTH-SESSION,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-AUTH-SESSION,,,,,,medium,100,2026-05-14,verified,"Module doc node."
SOAR-DOC-WEB-DASHBOARD-HOME,Web dashboard home module doc,documentation,partially_verified,documentation,web-dashboard-home,dashboard-runtime,"Dashboard Home module documentation.",docs/modules/web-dashboard-home.md,,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-DASHBOARD-RUNTIME,,,,,,high,85,2026-05-23,partially_verified,"Protected browser proof remains future evidence."
SOAR-DOC-API-BOTS,API bots module doc,documentation,partially_verified,documentation,api-bots,dashboard-runtime,"Bots API and runtime read model module documentation.",docs/modules/api-bots.md,,SOAR-FEATURE-DASHBOARD-RUNTIME,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-DASHBOARD-RUNTIME,,,,,,high,85,2026-05-23,partially_verified,"Route-family doc node."
SOAR-DOC-API-ORDERS,API orders module doc,documentation,verified,documentation,api-orders,manual-order,"Orders API module documentation.",docs/modules/api-orders.md,,SOAR-FEATURE-MANUAL-ORDER,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-MANUAL-ORDER,,,,,,critical,95,2026-05-23,verified_local,"LIVE approval boundary remains separate."
SOAR-DOC-EXECUTION-LIFECYCLE,Execution lifecycle architecture doc,documentation,verified,documentation,architecture,manual-order,"Canonical order execution lifecycle architecture.",docs/architecture/06_execution-lifecycle.md,,SOAR-FEATURE-MANUAL-ORDER,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-MANUAL-ORDER,,,,,,critical,95,2026-05-23,verified_local,"Architecture source for manual order chain."
SOAR-DOC-EXCHANGE-OWNERSHIP,Exchange access ownership matrix,documentation,verified,documentation,architecture,exchange-adapter,"Canonical exchange operation ownership and capability matrix.",docs/architecture/reference/exchange-access-ownership-matrix.md,,SOAR-FEATURE-EXCHANGE-ADAPTER,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-EXCHANGE-ADAPTER,,,,,,critical,95,2026-05-23,verified_local,"Exact operation support remains evidence-bound."
SOAR-DOC-POSITION-PNL-LIFECYCLE,Position PnL lifecycle contract,documentation,verified,documentation,architecture,runtime-dca-pnl,"Canonical PnL and lifecycle threshold behavior for position management.",docs/architecture/reference/position-management-pnl-lifecycle-contract.md,,SOAR-FEATURE-RUNTIME-DCA-PNL,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-RUNTIME-DCA-PNL,,,,,,critical,100,2026-05-23,verified_local,"Source for DCA PnL repair."
SOAR-DOC-DATA-MODEL,Data model source,documentation,partially_verified,documentation,data,data-model,"Schema and data-model proof entrypoint.",docs/architecture/03_domain-model.md,apps/api/prisma/schema.prisma,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,SOAR-DOC-CODEBASE-MAP,SOAR-DB-USER;SOAR-DB-POSITION;SOAR-DB-ORDER;SOAR-DB-TRADE;SOAR-DB-BOT;SOAR-DB-WALLET,,,,,,high,95,2026-05-23,verified_local,"Production migration proof remains protected ops scope."
SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,Architecture evidence graph system,feature,in_progress,documentation,architecture,architecture-map,"Obsidian-first living evidence graph mapping features functions components tests docs data dependencies and execution chains.",docs/architecture/architecture-evidence-graph-system.md,docs/architecture/registry/nodes.csv;docs/architecture/relations/dependencies.csv;docs/architecture/chains/chains.csv,,SOAR-DOC-TRACEABILITY;SOAR-DOC-CODEBASE-MAP,SOAR-DOC-TRACEABILITY;SOAR-DOC-CODEBASE-MAP,,SOAR-DOC-TRACEABILITY,,,SOAR-TEST-ARCHITECTURE-GRAPH,SOAR-DOC-ARCHITECTURE-GRAPH-SYSTEM,SOAR-AGENT-COORDINATOR,medium,35,2026-05-24,implemented_not_verified,"First seed only; full repository backfill is required."
SOAR-DOC-ARCHITECTURE-GRAPH-SYSTEM,Architecture evidence graph system doc,documentation,in_progress,documentation,architecture,architecture-map,"Canonical operating contract for the living architecture evidence graph.",docs/architecture/architecture-evidence-graph-system.md,,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,SOAR-DOC-TRACEABILITY,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,,,,,medium,35,2026-05-24,implemented_not_verified,"Introduced with graph foundation mission."
SOAR-TEST-ARCHITECTURE-GRAPH,Architecture graph generator check,test,in_progress,testing,architecture,architecture-map,"Generator validation that CSV records link to known nodes and files then emits Obsidian and JSON graph outputs.",scripts/generateArchitectureGraph.mjs,,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,SOAR-DOC-ARCHITECTURE-GRAPH-SYSTEM,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,,,,,medium,35,2026-05-24,implemented_not_verified,"Run with pnpm run architecture:graph:generate."
SOAR-AGENT-COORDINATOR,Coordinator agent workflow,agent,in_progress,agent-system,agents,architecture-map,"Coordinator-owned workflow that must inspect graph chains before local feature status claims.",AGENTS.md,.agents/core/operating-system.md;docs/architecture/architecture-evidence-graph-system.md,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,SOAR-DOC-ARCHITECTURE-GRAPH-SYSTEM,SOAR-FEATURE-ARCHITECTURE-EVIDENCE-GRAPH,,,,,,medium,35,2026-05-24,implemented_not_verified,"Subagent delegation was not used because current tool policy requires explicit user request."
SOAR-SERVICE-WEB-BOTS-API,Web bots/order API service,service,verified,frontend,web-bots,manual-order,"Web service layer used by dashboard runtime surfaces for bot runtime and order-related API calls.",apps/web/src/features/bots/services/bots.service.ts,,SOAR-FEATURE-MANUAL-ORDER,,SOAR-API-MANUAL-CONTEXT;SOAR-API-ORDER-OPEN;SOAR-API-ORDER-CANCEL;SOAR-API-ORDER-CLOSE,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-COMP-HOME-LIVE-WIDGETS,SOAR-API-ORDER-OPEN;SOAR-API-ORDER-CANCEL;SOAR-API-ORDER-CLOSE,,SOAR-TEST-WEB-MANUAL-ORDER,SOAR-DOC-WEB-ORDERS,,high,95,2026-05-23,verified_local,"Web client boundary for manual/open-order actions."
