id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes
SOAR-COMP-API-KEY-FORM,ApiKeyForm,component,verified_local,frontend,web-profile,profile-api-keys,"Profile API key form for add edit and provided-credential connection tests.",apps/web/src/features/profile/components/ApiKeyForm.tsx,apps/web/src/features/profile/types/apiKeyForm.type.ts,SOAR-PAGE-PROFILE,,SOAR-HOOK-USE-API-KEYS,SOAR-PAGE-PROFILE,SOAR-PAGE-PROFILE,SOAR-API-PROFILE-APIKEY-CREATE;SOAR-API-PROFILE-APIKEY-UPDATE;SOAR-API-PROFILE-APIKEY-TEST,SOAR-DB-API-KEY,SOAR-TEST-PROFILE-API-KEYS-WEB,SOAR-DOC-WEB-PROFILE,,critical,95,2026-05-24,verified_local,"Typed component view."
SOAR-COMP-BOTS-LIST-TABLE,BotsListTable,component,verified_local,frontend,web-bots,bot-setup,"Bots list table for lifecycle navigation delete and runtime/preview actions.",apps/web/src/features/bots/components/BotsListTable.tsx,,SOAR-PAGE-BOTS-LIST,,SOAR-SERVICE-WEB-BOTS-API,SOAR-PAGE-BOTS-LIST,SOAR-PAGE-BOTS-LIST,SOAR-API-BOT-LIST;SOAR-API-BOT-DELETE,SOAR-DB-BOT,SOAR-TEST-BOT-SETUP-WEB,SOAR-DOC-WEB-BOTS,,high,90,2026-05-24,verified_local,"Typed component view."
SOAR-COMP-BOT-FORM-PAGE-CONTENT,BotFormPageContent,component,verified_local,frontend,web-bots,bot-setup,"Route-level create/edit bot form wrapper.",apps/web/src/app/dashboard/bots/_components/BotFormPageContent.tsx,,SOAR-FEATURE-BOT-SETUP,,SOAR-COMP-BOT-CREATE-EDIT-FORM,SOAR-PAGE-BOT-CREATE;SOAR-PAGE-BOT-EDIT,SOAR-PAGE-BOT-CREATE;SOAR-PAGE-BOT-EDIT,SOAR-API-BOT-CREATE;SOAR-API-BOT-UPDATE,SOAR-DB-BOT,SOAR-TEST-BOT-SETUP-WEB,SOAR-DOC-WEB-BOTS,,high,90,2026-05-24,verified_local,"Typed component view."
SOAR-COMP-BOT-CREATE-EDIT-FORM,BotCreateEditForm,component,verified_local,frontend,web-bots,bot-setup,"Bot create/edit form that loads wallets strategies market universes and enforces wallet-first LIVE prerequisites.",apps/web/src/features/bots/components/BotCreateEditForm.tsx,,SOAR-FEATURE-BOT-SETUP,,SOAR-SERVICE-WEB-BOTS-API;SOAR-SERVICE-WEB-WALLETS,SOAR-PAGE-BOT-CREATE;SOAR-PAGE-BOT-EDIT,SOAR-PAGE-BOT-CREATE;SOAR-PAGE-BOT-EDIT,SOAR-API-BOT-CREATE;SOAR-API-BOT-UPDATE;SOAR-API-BOT-RUNTIME-GRAPH;SOAR-API-WALLET-LIST,SOAR-DB-BOT;SOAR-DB-WALLET;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BOT-SETUP-WEB,SOAR-DOC-WEB-BOTS,,critical,90,2026-05-24,verified_local,"Typed component view."
SOAR-COMP-STRATEGIES-LIST,StrategiesList,component,verified_local,frontend,web-strategies,strategies,"Strategies list component for strategy table actions import export and delete conflict feedback.",apps/web/src/features/strategies/components/StrategiesList.tsx,,SOAR-PAGE-STRATEGIES-LIST,,SOAR-SERVICE-WEB-STRATEGIES,SOAR-PAGE-STRATEGIES-LIST,SOAR-PAGE-STRATEGIES-LIST,SOAR-API-STRATEGY-LIST;SOAR-API-STRATEGY-DELETE;SOAR-API-STRATEGY-IMPORT;SOAR-API-STRATEGY-EXPORT,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-WEB,SOAR-DOC-WEB-STRATEGIES,,high,90,2026-05-24,verified_local,"Typed component view for Strategies backfill."
SOAR-COMP-STRATEGY-FORM,StrategyForm,component,verified_local,frontend,web-strategies,strategies,"Shared create/edit strategy form for basic open close indicator and additional settings.",apps/web/src/features/strategies/components/StrategyForm.tsx,apps/web/src/features/strategies/hooks/useStrategyForm.ts;apps/web/src/features/strategies/types/StrategyForm.type.tsx,SOAR-FEATURE-STRATEGIES,SOAR-COMP-STRATEGY-FORM-SECTIONS;SOAR-COMP-STRATEGY-PRESET-PICKER,SOAR-SERVICE-WEB-STRATEGIES;SOAR-SERVICE-STRATEGY-FORM-MAPPER;SOAR-SERVICE-STRATEGY-PRESETS,SOAR-PAGE-STRATEGY-CREATE;SOAR-PAGE-STRATEGY-EDIT,SOAR-PAGE-STRATEGY-CREATE;SOAR-PAGE-STRATEGY-EDIT,SOAR-API-STRATEGY-CREATE;SOAR-API-STRATEGY-UPDATE;SOAR-API-STRATEGY-INDICATORS,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-WEB;SOAR-TEST-STRATEGY-FORM-UTILS,SOAR-DOC-WEB-STRATEGIES,,critical,90,2026-05-24,verified_local,"Typed component view for Strategies backfill."
SOAR-COMP-STRATEGY-FORM-SECTIONS,Strategy form sections,component,verified_local,frontend,web-strategies,strategies,"Strategy form section components for basic open close indicators and additional configuration.",apps/web/src/features/strategies/components/StrategyFormSections/Basic.tsx,apps/web/src/features/strategies/components/StrategyFormSections/Open.tsx;apps/web/src/features/strategies/components/StrategyFormSections/Close.tsx;apps/web/src/features/strategies/components/StrategyFormSections/Indicators.tsx;apps/web/src/features/strategies/components/StrategyFormSections/Additional.tsx,SOAR-COMP-STRATEGY-FORM,,SOAR-SERVICE-STRATEGY-FORM-MAPPER,SOAR-COMP-STRATEGY-FORM,SOAR-COMP-STRATEGY-FORM,SOAR-API-STRATEGY-INDICATORS,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-WEB;SOAR-TEST-STRATEGY-FORM-UTILS,SOAR-DOC-WEB-STRATEGIES,,high,90,2026-05-24,verified_local,"Typed component view for Strategies backfill."
SOAR-COMP-STRATEGY-PRESET-PICKER,StrategyPresetPicker,component,verified_local,frontend,web-strategies,strategies,"Preset picker component that applies predefined strategy profiles to the shared form.",apps/web/src/features/strategies/components/StrategyPresetPicker.tsx,apps/web/src/features/strategies/presets/strategyPresets.ts,SOAR-COMP-STRATEGY-FORM,,SOAR-SERVICE-STRATEGY-PRESETS,SOAR-COMP-STRATEGY-FORM,SOAR-COMP-STRATEGY-FORM,,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-WEB;SOAR-TEST-STRATEGY-FORM-UTILS,SOAR-DOC-WEB-STRATEGIES,,medium,90,2026-05-24,verified_local,"Typed component view for Strategies backfill."
SOAR-COMP-MARKET-UNIVERSES-TABLE,MarketUniversesTable,component,verified_local,frontend,web-markets,markets,"Market universes table component for list navigation and delete actions.",apps/web/src/features/markets/components/MarketUniversesTable.tsx,,SOAR-PAGE-MARKETS-LIST,,SOAR-SERVICE-WEB-MARKETS,SOAR-PAGE-MARKETS-LIST,SOAR-PAGE-MARKETS-LIST,SOAR-API-MARKET-UNIVERSE-LIST;SOAR-API-MARKET-UNIVERSE-DELETE,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-WEB,SOAR-DOC-WEB-MARKETS,,high,90,2026-05-24,verified_local,"Typed component view for Markets backfill."
SOAR-COMP-MARKET-UNIVERSE-FORM,MarketUniverseForm,component,verified_local,frontend,web-markets,markets,"Market universe create/edit form with catalog-backed symbol selection and final preview composition.",apps/web/src/features/markets/components/MarketUniverseForm.tsx,apps/web/src/features/markets/utils/marketUniverseHelpers.ts;apps/web/src/features/markets/types/marketUniverse.type.ts,SOAR-FEATURE-MARKETS,SOAR-COMP-MARKET-SEARCHABLE-MULTISELECT,SOAR-SERVICE-WEB-MARKETS;SOAR-SERVICE-MARKET-UNIVERSE-HELPERS,SOAR-PAGE-MARKET-CREATE;SOAR-PAGE-MARKET-EDIT,SOAR-PAGE-MARKET-CREATE;SOAR-PAGE-MARKET-EDIT,SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-CREATE;SOAR-API-MARKET-UNIVERSE-UPDATE,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP,SOAR-TEST-MARKETS-WEB,SOAR-DOC-WEB-MARKETS,,critical,90,2026-05-24,verified_local,"Typed component view for Markets backfill."
SOAR-COMP-MARKET-SEARCHABLE-MULTISELECT,SearchableMultiSelect,component,verified_local,frontend,web-markets,markets,"Searchable multiselect control used for market universe include and exclude symbol lists.",apps/web/src/features/markets/components/SearchableMultiSelect.tsx,,SOAR-COMP-MARKET-UNIVERSE-FORM,,SOAR-SERVICE-MARKET-UNIVERSE-HELPERS,SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-API-MARKET-CATALOG,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-WEB,SOAR-DOC-WEB-MARKETS,,medium,90,2026-05-24,verified_local,"Typed component view for Markets backfill."
SOAR-COMP-BACKTESTS-LIST-VIEW,BacktestsListView,component,verified_local,frontend,web-backtest,backtests,"Backtest runs list view and table composition.",apps/web/src/features/backtest/components/BacktestsListView.tsx,apps/web/src/features/backtest/components/BacktestsRunsTable.tsx;apps/web/src/features/backtest/components/BacktestsList.tsx,SOAR-PAGE-BACKTESTS-LIST,,SOAR-SERVICE-WEB-BACKTESTS,SOAR-PAGE-BACKTESTS-LIST,SOAR-PAGE-BACKTESTS-LIST,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-DELETE,SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed component view for Backtests backfill."
SOAR-COMP-BACKTEST-CREATE-FORM,BacktestCreateForm,component,verified_local,frontend,web-backtest,backtests,"Backtest creation form for strategy market universe balance range and candle-window input.",apps/web/src/features/backtest/components/BacktestCreateForm.tsx,,SOAR-PAGE-BACKTEST-CREATE,,SOAR-SERVICE-WEB-BACKTESTS;SOAR-FEATURE-STRATEGIES;SOAR-FEATURE-MARKETS,SOAR-PAGE-BACKTEST-CREATE,SOAR-PAGE-BACKTEST-CREATE,SOAR-API-BACKTEST-RUN-CREATE,SOAR-DB-BACKTEST-RUN;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed component view for Backtests backfill."
SOAR-COMP-BACKTEST-RUN-DETAILS,BacktestRunDetails,component,verified_local,frontend,web-backtest,backtests,"Backtest run details container for core run data timeline trades report and diagnostics.",apps/web/src/features/backtest/components/BacktestRunDetails.tsx,apps/web/src/features/backtest/components/BacktestRunDetailsTabPanels.tsx;apps/web/src/features/backtest/hooks/useBacktestRunCoreData.ts;apps/web/src/features/backtest/hooks/useBacktestTimelineOrchestration.ts;apps/web/src/features/backtest/hooks/useBacktestTradesAnalytics.ts,SOAR-PAGE-BACKTEST-DETAIL,SOAR-COMP-BACKTEST-DETAIL-PRESENTERS,SOAR-SERVICE-WEB-BACKTESTS;SOAR-SERVICE-BACKTEST-WEB-VIEWMODEL,SOAR-PAGE-BACKTEST-DETAIL,SOAR-PAGE-BACKTEST-DETAIL,SOAR-API-BACKTEST-RUN-GET;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-REPORT;SOAR-API-BACKTEST-RUN-TIMELINE,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE;SOAR-DB-BACKTEST-REPORT,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed component view for Backtests backfill."
SOAR-COMP-BACKTEST-DETAIL-PRESENTERS,Backtest detail presenters,component,verified_local,frontend,web-backtest,backtests,"Backtest detail chart tab header and metric presenter helpers.",apps/web/src/features/backtest/components/BacktestRunDetailsTabPanels.tsx,apps/web/src/features/backtest/components/backtestRunDetailsCharts.tsx;apps/web/src/features/backtest/components/BacktestRunHeaderSection.tsx;apps/web/src/features/backtest/utils/pairStatsMetricDisplay.ts;apps/web/src/features/backtest/utils/timelineIndicatorOverlays.ts;apps/web/src/features/backtest/utils/nonOverlappingTradeSegments.ts,SOAR-COMP-BACKTEST-RUN-DETAILS,,SOAR-SERVICE-BACKTEST-WEB-VIEWMODEL,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-API-BACKTEST-RUN-TIMELINE,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed presenter view for Backtests backfill."
SOAR-COMP-PERFORMANCE-REPORTS-VIEW,PerformanceReportsView,component,verified_local,frontend,web-reports,reports,"Reports view loading cross-mode metrics and recent completed backtest run reports with partial-success handling.",apps/web/src/features/reports/components/PerformanceReportsView.tsx,apps/web/src/features/reports/components/PerformanceReportsView.test.tsx,SOAR-PAGE-REPORTS,,SOAR-SERVICE-WEB-REPORTS;SOAR-SERVICE-WEB-BACKTESTS,SOAR-PAGE-REPORTS,SOAR-PAGE-REPORTS,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE;SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-REPORT,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE,SOAR-TEST-REPORTS-WEB,SOAR-DOC-WEB-REPORTS,,critical,90,2026-05-24,verified_local,"Typed component view for Reports backfill."
SOAR-COMP-AUDIT-TRAIL-VIEW,AuditTrailView,component,verified_local,frontend,web-logs,logs-audit,"Audit trail UI for filters table metadata trace expansion loading empty error and loaded states.",apps/web/src/features/logs/components/AuditTrailView.tsx,apps/web/src/features/logs/components/AuditTrailView.test.tsx,SOAR-PAGE-LOGS,,SOAR-SERVICE-WEB-LOGS,SOAR-PAGE-LOGS,SOAR-PAGE-LOGS,SOAR-API-LOGS-LIST,SOAR-DB-LOG,SOAR-TEST-LOGS-WEB,SOAR-DOC-WEB-LOGS,,high,90,2026-05-24,verified_local,"Typed component view for Logs/Audit Trail backfill."
SOAR-COMP-ADMIN-LAYOUT-SHELL,AdminLayoutShell,component,verified_local,frontend,web-admin,subscriptions-admin,"Admin layout shell for subscriptions/users navigation.",apps/web/src/features/admin/layout/AdminLayoutShell.tsx,apps/web/src/features/admin/layout/AdminLayoutShell.test.tsx,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-PAGE-ADMIN-SUBSCRIPTIONS;SOAR-PAGE-ADMIN-USERS,SOAR-PAGE-ADMIN-ROOT;SOAR-PAGE-ADMIN-SUBSCRIPTIONS;SOAR-PAGE-ADMIN-USERS,SOAR-PAGE-ADMIN-SUBSCRIPTIONS;SOAR-PAGE-ADMIN-USERS,,,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,medium,90,2026-05-24,verified_local,"Typed component view for Subscriptions/Admin backfill."
SOAR-COMP-ADMIN-SUBSCRIPTIONS-PAGE,AdminSubscriptionsPage,component,verified_local,frontend,web-admin,subscriptions-admin,"Admin subscription plan management page component with plan update workflow.",apps/web/src/features/admin/subscriptions/pages/AdminSubscriptionsPage.tsx,apps/web/src/features/admin/subscriptions/pages/AdminSubscriptionsPage.test.tsx,SOAR-PAGE-ADMIN-SUBSCRIPTIONS,,SOAR-SERVICE-WEB-ADMIN-SUBSCRIPTIONS,SOAR-PAGE-ADMIN-SUBSCRIPTIONS,SOAR-PAGE-ADMIN-SUBSCRIPTIONS,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST;SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,critical,90,2026-05-24,verified_local,"Typed component view for Subscriptions/Admin backfill."
SOAR-COMP-ADMIN-USERS-PAGE,AdminUsersPage,component,verified_local,frontend,web-admin,subscriptions-admin,"Admin users page component for role and subscription assignment management.",apps/web/src/features/admin/users/pages/AdminUsersPage.tsx,apps/web/src/features/admin/users/pages/AdminUsersPage.test.tsx,SOAR-PAGE-ADMIN-USERS,,SOAR-SERVICE-WEB-ADMIN-USERS,SOAR-PAGE-ADMIN-USERS,SOAR-PAGE-ADMIN-USERS,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,critical,90,2026-05-24,verified_local,"Typed component view for Subscriptions/Admin backfill."
SOAR-COMP-PROFILE-SUBSCRIPTION,Profile Subscription,component,verified_local,frontend,web-profile,subscriptions-admin,"Profile subscription component for current plan display and checkout initiation.",apps/web/src/features/profile/components/Subscription.tsx,apps/web/src/features/profile/components/Subscription.test.tsx,SOAR-PAGE-PROFILE,,SOAR-SERVICE-WEB-PROFILE-SUBSCRIPTION,SOAR-PAGE-PROFILE,SOAR-PAGE-PROFILE,SOAR-API-PROFILE-SUBSCRIPTION-GET;SOAR-API-PROFILE-SUBSCRIPTION-CHECKOUT,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-PAYMENT-INTENT,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-API-SUBSCRIPTIONS,,high,90,2026-05-24,verified_local,"Typed component view for Subscriptions/Admin backfill."
SOAR-COMP-BOTS-ASSISTANT-TAB,BotsAssistantTab,component,verified_local,frontend,web-bots,ai-assistant-foundation,"Assistant tab UI for main assistant settings subagent slots and dry-run trace rendering.",apps/web/src/features/bots/components/BotsAssistantTab.tsx,apps/web/src/features/bots/hooks/useBotsAssistantController.ts,SOAR-PAGE-BOT-ASSISTANT,,SOAR-HOOK-BOTS-ASSISTANT-CONTROLLER,SOAR-PAGE-BOT-ASSISTANT;SOAR-COMP-BOTS-MANAGEMENT,SOAR-PAGE-BOT-ASSISTANT,SOAR-API-BOT-ASSISTANT-CONFIG-GET;SOAR-API-BOT-ASSISTANT-DRY-RUN,SOAR-DB-BOT-ASSISTANT-CONFIG;SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-WEB,SOAR-DOC-WEB-BOTS,,high,90,2026-05-24,verified_local,"Typed component view for AI Assistant foundation backfill."
