id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes
SOAR-PAGE-PROFILE,Profile page,page,verified_local,frontend,web-profile,profile-api-keys,"Authenticated profile route hosting basic security subscription and API-key panels.",apps/web/src/app/dashboard/profile/page.tsx,apps/web/src/features/profile/pages/ProfilePage.tsx,SOAR-FEATURE-PROFILE-API-KEYS,,SOAR-COMP-API-KEYS-LIST;SOAR-COMP-API-KEY-FORM,SOAR-FEATURE-PROFILE-API-KEYS;SOAR-FEATURE-WALLETS,SOAR-COMP-API-KEYS-LIST;SOAR-COMP-API-KEY-FORM,SOAR-API-PROFILE-APIKEY-LIST;SOAR-API-PROFILE-APIKEY-CREATE;SOAR-API-PROFILE-APIKEY-TEST,SOAR-DB-API-KEY,SOAR-TEST-PROFILE-API-KEYS-WEB,SOAR-DOC-WEB-PROFILE,,high,95,2026-05-24,verified_local,"Typed page view."
SOAR-PAGE-BOTS-LIST,Bots list page,page,verified_local,frontend,web-bots,bot-setup,"Canonical bots route for bot list management and navigation to create edit preview runtime assistant.",apps/web/src/app/dashboard/bots/page.tsx,apps/web/src/features/bots/components/BotsListTable.tsx,SOAR-FEATURE-BOT-SETUP,,SOAR-COMP-BOTS-LIST-TABLE;SOAR-SERVICE-WEB-BOTS-API,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-BOTS-LIST-TABLE,SOAR-API-BOT-LIST;SOAR-API-BOT-DELETE,SOAR-DB-BOT,SOAR-TEST-BOT-SETUP-WEB,SOAR-DOC-WEB-BOTS,,high,90,2026-05-24,verified_local,"Typed page view."
SOAR-PAGE-BOT-CREATE,Bot create page,page,verified_local,frontend,web-bots,bot-setup,"Bot create route with wallet-first setup form.",apps/web/src/app/dashboard/bots/create/page.tsx,apps/web/src/app/dashboard/bots/_components/BotFormPageContent.tsx,SOAR-FEATURE-BOT-SETUP,,SOAR-COMP-BOT-FORM-PAGE-CONTENT;SOAR-COMP-BOT-CREATE-EDIT-FORM,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-BOT-CREATE-EDIT-FORM,SOAR-API-BOT-CREATE;SOAR-API-WALLET-LIST,SOAR-DB-BOT;SOAR-DB-WALLET,SOAR-TEST-BOT-SETUP-WEB,SOAR-DOC-WEB-BOTS,,critical,90,2026-05-24,verified_local,"Typed page view."
SOAR-PAGE-BOT-EDIT,Bot edit page,page,verified_local,frontend,web-bots,bot-setup,"Bot edit route with existing bot and runtime graph context loading.",apps/web/src/app/dashboard/bots/[id]/edit/page.tsx,apps/web/src/app/dashboard/bots/_components/BotFormPageContent.tsx,SOAR-FEATURE-BOT-SETUP,,SOAR-COMP-BOT-FORM-PAGE-CONTENT;SOAR-COMP-BOT-CREATE-EDIT-FORM,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-BOT-CREATE-EDIT-FORM,SOAR-API-BOT-GET;SOAR-API-BOT-UPDATE;SOAR-API-BOT-RUNTIME-GRAPH,SOAR-DB-BOT;SOAR-DB-BOT-MARKET-GROUP,SOAR-TEST-BOT-SETUP-WEB,SOAR-DOC-WEB-BOTS,,critical,90,2026-05-24,verified_local,"Typed page view."
SOAR-PAGE-BOT-PREVIEW,Bot preview page,page,verified_local,frontend,web-bots,bot-setup,"Bot preview route bridging setup and runtime aggregate visibility.",apps/web/src/app/dashboard/bots/[id]/preview/page.tsx,apps/web/src/features/bots/components/BotsManagement.tsx,SOAR-FEATURE-BOT-SETUP,,SOAR-COMP-BOTS-MANAGEMENT;SOAR-SERVICE-WEB-BOTS-API,SOAR-FEATURE-BOT-RUNTIME,SOAR-COMP-BOTS-MANAGEMENT,SOAR-API-BOT-GET;SOAR-API-BOT-RUNTIME-AGGREGATE,SOAR-DB-BOT;SOAR-DB-RUNTIME-SESSION,SOAR-TEST-BOT-SETUP-WEB;SOAR-TEST-BOT-RUNTIME-WEB,SOAR-DOC-WEB-BOTS,,high,90,2026-05-24,verified_local,"Typed page view."
SOAR-PAGE-STRATEGIES-LIST,Strategies list page,page,verified_local,frontend,web-strategies,strategies,"Canonical strategies list route for strategy browsing deletion import and export navigation.",apps/web/src/app/dashboard/strategies/list/page.tsx,apps/web/src/features/strategies/components/StrategiesList.tsx,SOAR-FEATURE-STRATEGIES,,SOAR-COMP-STRATEGIES-LIST;SOAR-SERVICE-WEB-STRATEGIES,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-STRATEGIES-LIST,SOAR-API-STRATEGY-LIST;SOAR-API-STRATEGY-DELETE;SOAR-API-STRATEGY-IMPORT;SOAR-API-STRATEGY-EXPORT,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-WEB,SOAR-DOC-WEB-STRATEGIES,,high,90,2026-05-24,verified_local,"Typed page view for Strategies backfill."
SOAR-PAGE-STRATEGY-CREATE,Strategy create page,page,verified_local,frontend,web-strategies,strategies,"Strategy create route using the shared strategy form and preset picker.",apps/web/src/app/dashboard/strategies/create/page.tsx,apps/web/src/features/strategies/components/StrategyForm.tsx,SOAR-FEATURE-STRATEGIES,,SOAR-COMP-STRATEGY-FORM;SOAR-COMP-STRATEGY-PRESET-PICKER,SOAR-FEATURE-STRATEGIES,SOAR-COMP-STRATEGY-FORM,SOAR-API-STRATEGY-CREATE;SOAR-API-STRATEGY-INDICATORS,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-WEB;SOAR-TEST-STRATEGY-FORM-UTILS,SOAR-DOC-WEB-STRATEGIES,,critical,90,2026-05-24,verified_local,"Typed page view for Strategies backfill."
SOAR-PAGE-STRATEGY-EDIT,Strategy edit page,page,verified_local,frontend,web-strategies,strategies,"Strategy edit route with existing strategy load update and active-bot conflict handling.",apps/web/src/app/dashboard/strategies/[id]/edit/page.tsx,apps/web/src/features/strategies/components/StrategyForm.tsx,SOAR-FEATURE-STRATEGIES,,SOAR-COMP-STRATEGY-FORM;SOAR-SERVICE-WEB-STRATEGIES,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-STRATEGY-FORM,SOAR-API-STRATEGY-GET;SOAR-API-STRATEGY-UPDATE;SOAR-API-STRATEGY-INDICATORS,SOAR-DB-STRATEGY;SOAR-DB-BOT;SOAR-DB-MARKET-GROUP-STRATEGY-LINK,SOAR-TEST-STRATEGIES-WEB;SOAR-TEST-STRATEGY-FORM-UTILS,SOAR-DOC-WEB-STRATEGIES,,critical,90,2026-05-24,verified_local,"Typed page view for Strategies backfill."
SOAR-PAGE-STRATEGY-ID-ROOT,Strategy detail redirect,page,verified_local,frontend,web-strategies,strategies,"Strategy id root route that redirects to the canonical edit route.",apps/web/src/app/dashboard/strategies/[id]/page.tsx,apps/web/src/app/dashboard/strategies/[id]/edit/page.tsx,SOAR-FEATURE-STRATEGIES,,SOAR-PAGE-STRATEGY-EDIT,SOAR-FEATURE-STRATEGIES,SOAR-PAGE-STRATEGY-EDIT,SOAR-API-STRATEGY-GET,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-WEB,SOAR-DOC-WEB-STRATEGIES,,medium,90,2026-05-24,verified_local,"Typed page view for Strategies backfill."
SOAR-PAGE-MARKETS-LIST,Markets list page,page,verified_local,frontend,web-markets,markets,"Canonical market universe list route with universe table and delete navigation actions.",apps/web/src/app/dashboard/markets/list/page.tsx,apps/web/src/features/markets/components/MarketUniversesTable.tsx,SOAR-FEATURE-MARKETS,,SOAR-COMP-MARKET-UNIVERSES-TABLE;SOAR-SERVICE-WEB-MARKETS,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-MARKET-UNIVERSES-TABLE,SOAR-API-MARKET-UNIVERSE-LIST;SOAR-API-MARKET-UNIVERSE-DELETE,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-WEB,SOAR-DOC-WEB-MARKETS,,high,90,2026-05-24,verified_local,"Typed page view for Markets backfill."
SOAR-PAGE-MARKET-CREATE,Market universe create page,page,verified_local,frontend,web-markets,markets,"Market universe create route using the shared form and catalog-backed symbol options.",apps/web/src/app/dashboard/markets/create/page.tsx,apps/web/src/features/markets/components/MarketUniverseForm.tsx,SOAR-FEATURE-MARKETS,,SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-CREATE,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-WEB,SOAR-DOC-WEB-MARKETS,,critical,90,2026-05-24,verified_local,"Typed page view for Markets backfill."
SOAR-PAGE-MARKET-EDIT,Market universe edit page,page,verified_local,frontend,web-markets,markets,"Market universe edit route with existing universe load update and active-bot conflict feedback.",apps/web/src/app/dashboard/markets/[id]/edit/page.tsx,apps/web/src/features/markets/components/MarketUniverseForm.tsx,SOAR-FEATURE-MARKETS,,SOAR-COMP-MARKET-UNIVERSE-FORM;SOAR-SERVICE-WEB-MARKETS,SOAR-FEATURE-BOT-SETUP,SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-API-MARKET-UNIVERSE-GET;SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-UPDATE,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP;SOAR-DB-BOT,SOAR-TEST-MARKETS-WEB,SOAR-DOC-WEB-MARKETS,,critical,90,2026-05-24,verified_local,"Typed page view for Markets backfill."
SOAR-PAGE-BACKTESTS-LIST,Backtests list page,page,verified_local,frontend,web-backtest,backtests,"Canonical backtest runs list route.",apps/web/src/app/dashboard/backtests/list/page.tsx,apps/web/src/features/backtest/components/BacktestsListView.tsx,SOAR-FEATURE-BACKTESTS,,SOAR-COMP-BACKTESTS-LIST-VIEW;SOAR-SERVICE-WEB-BACKTESTS,SOAR-FEATURE-BACKTESTS,SOAR-COMP-BACKTESTS-LIST-VIEW,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-DELETE,SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed page view for Backtests backfill."
SOAR-PAGE-BACKTEST-CREATE,Backtest create page,page,verified_local,frontend,web-backtest,backtests,"Backtest create route with strategy market universe range and candle-window configuration.",apps/web/src/app/dashboard/backtests/create/page.tsx,apps/web/src/features/backtest/components/BacktestCreateForm.tsx,SOAR-FEATURE-BACKTESTS,,SOAR-COMP-BACKTEST-CREATE-FORM;SOAR-SERVICE-WEB-BACKTESTS,SOAR-FEATURE-BACKTESTS,SOAR-COMP-BACKTEST-CREATE-FORM,SOAR-API-BACKTEST-RUN-CREATE,SOAR-DB-BACKTEST-RUN;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed page view for Backtests backfill."
SOAR-PAGE-BACKTEST-DETAIL,Backtest detail page,page,verified_local,frontend,web-backtest,backtests,"Backtest run detail route with summary trades raw timeline report and market views.",apps/web/src/app/dashboard/backtests/[id]/page.tsx,apps/web/src/features/backtest/components/BacktestRunDetails.tsx,SOAR-FEATURE-BACKTESTS,,SOAR-COMP-BACKTEST-RUN-DETAILS;SOAR-SERVICE-WEB-BACKTESTS,SOAR-FEATURE-REPORTS,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-API-BACKTEST-RUN-GET;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-REPORT;SOAR-API-BACKTEST-RUN-TIMELINE,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE;SOAR-DB-BACKTEST-REPORT,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed page view for Backtests backfill."
SOAR-PAGE-REPORTS,Reports dashboard page,page,verified_local,frontend,web-reports,reports,"Authenticated reports dashboard route shell for performance reporting.",apps/web/src/app/dashboard/reports/page.tsx,apps/web/src/features/reports/components/PerformanceReportsView.tsx,SOAR-FEATURE-REPORTS,,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,SOAR-FEATURE-REPORTS,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE;SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-REPORT,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE,SOAR-TEST-REPORTS-WEB,SOAR-DOC-WEB-REPORTS,,high,90,2026-05-24,verified_local,"Typed page view for Reports backfill."
SOAR-PAGE-LOGS,Logs dashboard page,page,verified_local,frontend,web-logs,logs-audit,"Authenticated dashboard logs route shell.",apps/web/src/app/dashboard/logs/page.tsx,apps/web/src/features/logs/components/AuditTrailView.tsx,SOAR-FEATURE-LOGS-AUDIT,,SOAR-COMP-AUDIT-TRAIL-VIEW,SOAR-FEATURE-LOGS-AUDIT,SOAR-COMP-AUDIT-TRAIL-VIEW,SOAR-API-LOGS-LIST,SOAR-DB-LOG,SOAR-TEST-LOGS-WEB,SOAR-DOC-WEB-LOGS,,high,90,2026-05-24,verified_local,"Typed page view for Logs/Audit Trail backfill."
SOAR-PAGE-ADMIN-ROOT,Admin root redirect,page,verified_local,frontend,web-admin,subscriptions-admin,"Admin root route redirecting to subscription plan management.",apps/web/src/app/admin/page.tsx,apps/web/src/app/admin/layout.tsx,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-PAGE-ADMIN-SUBSCRIPTIONS;SOAR-COMP-ADMIN-LAYOUT-SHELL,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,SOAR-COMP-ADMIN-LAYOUT-SHELL,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,medium,90,2026-05-24,verified_local,"Typed page view for Subscriptions/Admin backfill."
SOAR-PAGE-ADMIN-SUBSCRIPTIONS,Admin subscriptions page,page,verified_local,frontend,web-admin,subscriptions-admin,"Admin subscription plan management route.",apps/web/src/app/admin/subscriptions/page.tsx,apps/web/src/features/admin/subscriptions/pages/AdminSubscriptionsPage.tsx,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-COMP-ADMIN-SUBSCRIPTIONS-PAGE,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,SOAR-COMP-ADMIN-SUBSCRIPTIONS-PAGE,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST;SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,critical,90,2026-05-24,verified_local,"Typed page view for Subscriptions/Admin backfill."
SOAR-PAGE-ADMIN-USERS,Admin users page,page,verified_local,frontend,web-admin,subscriptions-admin,"Admin user role and plan assignment route.",apps/web/src/app/admin/users/page.tsx,apps/web/src/features/admin/users/pages/AdminUsersPage.tsx,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-COMP-ADMIN-USERS-PAGE,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,SOAR-COMP-ADMIN-USERS-PAGE,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,critical,90,2026-05-24,verified_local,"Typed page view for Subscriptions/Admin backfill."
SOAR-PAGE-BOT-ASSISTANT,Bot assistant page,page,verified_local,frontend,web-bots,ai-assistant-foundation,"Canonical selected-bot assistant configuration route.",apps/web/src/app/dashboard/bots/[id]/assistant/page.tsx,apps/web/src/app/dashboard/bots/assistant/page.tsx,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-COMP-BOTS-MANAGEMENT;SOAR-COMP-BOTS-ASSISTANT-TAB,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,SOAR-COMP-BOTS-ASSISTANT-TAB,SOAR-API-BOT-ASSISTANT-CONFIG-GET;SOAR-API-BOT-ASSISTANT-DRY-RUN,SOAR-DB-BOT-ASSISTANT-CONFIG;SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-WEB,SOAR-DOC-WEB-BOTS,,high,90,2026-05-24,verified_local,"Typed page view for AI Assistant foundation backfill."
